paper_id,venue,section_type,paragraph_index,sentence_index,sentence_text,sentence_function,sentence_skeleton,claim_type,claim_strength,has_citation,has_number,has_figure_reference,has_table_reference,hedging_pattern,punctuation_pattern,transition_pattern
01_TCASI:paper_04,TCAS-I,Introduction,,1,"In interconnect-dominant nodes, the static random-access memory (SRAM) subarray area becomes a critical concern due to its impact on inter-subarray interconnect overhead.",PROBLEM,"X interconnect-dominant nodes, the static random-access memory (X) subarray area becomes a critical concern due to its impact on inter-subarray interconnect ove",descriptive,low,False,False,False,False,,hyphen_count=3; parentheses_count=2; comma_count=1,PROBLEM
01_TCASI:paper_04,TCAS-I,Introduction,,2,"This inter-subarray interconnect, in turn, exerts significant influence over the overall macro-level performance, power, and area (PPA) [1, 2].",BG,"X inter-subarray interconnect, in turn, exerts significant influence over the overall macro-level performance, power, and area (X) [1, 2].",causal/generalization,low,True,True,False,False,,hyphen_count=2; parentheses_count=2; comma_count=5,BG/CONTEXT
01_TCASI:paper_04,TCAS-I,Introduction,,3,1 presents an insightful graph of the energydelay-area product (EDAP) for a 16 MB data array consisting of subarrays with varying number of row (-R) and column (-C) based on high-density (HD) 6-transistors (6T) SRAM bitcell.,BG,1 presents an insightful graph of the energydelay-area product (X) for a 16 X data array consisting of subarrays with varying number of row (-X) and column (-X),method,low,False,True,False,False,,hyphen_count=5; parentheses_count=10,BG/CONTEXT
01_TCASI:paper_04,TCAS-I,Introduction,,5,"Notably, these macro-level results have not yet considered the potential write failure risk (WFR) [3] within large Std. subarray.",PROBLEM,"X, these macro-level results have not yet considered the potential write failure risk (X) [3] within large X. subarray.",measurement,low,True,True,False,False,within,hyphen_count=1; parentheses_count=2; comma_count=1,PROBLEM
01_TCASI:paper_04,TCAS-I,Introduction,,6,This EDAP reduction is primarily attributed to the decreased inter-subarray interconnect congestion [1].,INTERPRET,X X reduction is primarily attributed to the decreased inter-subarray interconnect congestion [1].,descriptive,low,True,True,False,False,,hyphen_count=1,SUPPORT/INTERPRET
01_TCASI:paper_04,TCAS-I,Introduction,,7,"Remarkably, given the dominance of inter-subarray interconnects, the overall EDAP continues to decrease even as subarray-level power and performance (PP) increases with bigger subarray size [1].",INTERPRET,"X, given the dominance of inter-subarray interconnects, the overall X continues to decrease even as subarray-level power and performance (X) increases with bigg",descriptive,low,True,True,False,False,,hyphen_count=2; parentheses_count=2; comma_count=2,SUPPORT/INTERPRET
01_TCASI:paper_04,TCAS-I,Introduction,,8,This observation propels cache design toward larger SRAM subarrays to attain further macro-level PPA improvements.,INTERPRET,X observation propels cache design toward larger X subarrays to attain further macro-level X improvements.,comparative,low,False,False,False,False,,hyphen_count=1,SUPPORT/INTERPRET
01_TCASI:paper_04,TCAS-I,Introduction,,9,128-C 256-C 512-C 1024-C 128-R 256-R 512-R 128-R 256-R 512-R 128-R 256-R 512-R 128-R 256-R 512-R HD A14 SRAM at 27°C TT Corner (Standard Design; 16 MB; Center Pin; H-tree) 0 2 4 6 8 EDAP (ns×nJ×mm 2 ) -56% DisregardingWFR Fig.,INTERPRET,128-X 256-X 512-X 1024-X 128-X 256-X 512-X 128-X 256-X 512-X 128-X 256-X 512-X 128-X 256-X 512-X X X X at 27°X X X (X X; 16 X; X X; X) 0 2 4 6 8 X (ns×nJ×mm 2 ),method,low,False,True,False,False,,hyphen_count=18; semicolon_count=3; parentheses_count=4,SUPPORT/INTERPRET
01_TCASI:paper_04,TCAS-I,Introduction,,10,Macro-level EDAP benchmark for different subarray sizes of A14 NSFET SRAM with Std. subarray design (disregarding WFR) (Fig.,RESULT,X X benchmark for different subarray sizes of X X X with X. subarray design (disregarding X) (X.,method,low,False,True,False,False,,hyphen_count=1; parentheses_count=3,SETUP/RESULT
01_TCASI:paper_04,TCAS-I,Introduction,,11,"3(a)), data capacity of 16 MB, center pin access, and H-tree technology based on typical-typical (TT) corner and nominal temperature (27°C).",INTERPRET,"3(a)), data capacity of 16 X, center pin access, and X technology based on typical-typical (X) corner and nominal temperature (27°X).",descriptive,low,False,True,False,False,,hyphen_count=2; parentheses_count=7; comma_count=3,SUPPORT/INTERPRET
01_TCASI:paper_04,TCAS-I,Introduction,,12,"Problem Statement However, enabling a large-size SRAM subarray poses challenges due to the significant parasitic resistance and capacitance (RC) overhead on both bitline (BL) and wordline (WL) [1-3].",PROBLEM,"X, however/whereas Y.",descriptive,low,True,True,False,False,,hyphen_count=2; parentheses_count=6; comma_count=1,PROBLEM
01_TCASI:paper_05,TCAS-I,Abstract,,1,— Stability of ultra-low-voltage SRAM bitcells in retention mode is threatened by two types of uncertainty: process variability and intrinsic noise.,BG,— X of ultra-low-voltage X bitcells in retention mode is threatened by two types of uncertainty: process variability and intrinsic noise.,descriptive,low,False,False,False,False,,hyphen_count=2; em_dash_count=1; colon_count=1,BG
01_TCASI:paper_05,TCAS-I,Abstract,,2,"While variability dominates the failure probability, noise-induced bit flips in weakened bitcells lead to dynamic instability.",PROBLEM,"X variability dominates the failure probability, noise-induced bit flips in weakened bitcells lead to dynamic instability.",causal/generalization,low,False,False,False,False,,hyphen_count=1; comma_count=1,PROBLEM
01_TCASI:paper_05,TCAS-I,Abstract,,3,We study both effects jointly in a unified SPICE simulation framework.,METHOD,X study both effects jointly in a unified X simulation framework.,descriptive,low,False,False,False,False,,,TASK/METHOD
01_TCASI:paper_05,TCAS-I,Abstract,,4,"Starting from a synthetic representation of process variations introduced in a previous work, we identify the cases of poor noise immunity that require thorough noise analyses.",INTERPRET,"X from a synthetic representation of process variations introduced in a previous work, we identify the cases of poor noise immunity that require thorough noise ",descriptive,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
01_TCASI:paper_05,TCAS-I,Abstract,,5,"Relying on a rigorous and systematic methodology, we simulate them in the time domain so as to emulate a true data retention operation.",INTERPRET,"X on a rigorous and systematic methodology, we simulate them in the time domain so as to emulate a true data retention operation.",descriptive,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
01_TCASI:paper_05,TCAS-I,Abstract,,6,"Short times to failure, unacceptable for a practical ultra-low-power memory system application, are recorded.",PROBLEM,"X times to failure, unacceptable for a practical ultra-low-power memory system application, are recorded.",descriptive,low,False,False,False,False,,hyphen_count=2; comma_count=2,PROBLEM
01_TCASI:paper_05,TCAS-I,Abstract,,7,The transient bit-flip mechanism is analyzed and a dynamic failure criterion involving the unstable steady state is established.,PROBLEM,X transient bit-flip mechanism is analyzed and a dynamic failure criterion involving the unstable steady state is established.,descriptive,low,False,False,False,False,,hyphen_count=1,PROBLEM
01_TCASI:paper_05,TCAS-I,Abstract,,8,"We conclude that, beyond static variability, the dynamic noise inflates defectiveness among SRAM bitcells.",INTERPRET,"X conclude that, beyond static variability, the dynamic noise inflates defectiveness among X bitcells.",descriptive,low,False,False,False,False,,comma_count=2,SUPPORT/INTERPRET
01_TCASI:paper_05,TCAS-I,Abstract,,9,"Then, a stochastic nonlinear model, fully characterizable from conventional deterministic SPICE simulations, is presented.",INTERPRET,"X, a stochastic nonlinear model, fully characterizable from conventional deterministic X simulations, is presented.",causal/generalization,low,False,False,False,False,,comma_count=3,SUPPORT/INTERPRET
01_TCASI:paper_05,TCAS-I,Abstract,,10,"We then leverage it to efficiently and accurately predict the mean time to failure with an analytical Eyring-Kramers formula, recently extended to account for the varying-noise behavior of nonlinear systems.",PROBLEM,"X then leverage it to efficiently and accurately predict the mean time to failure with an analytical X formula, recently extended to account for the varying-noi",descriptive,low,False,False,False,False,,hyphen_count=2; comma_count=1,PROBLEM
01_TCASI:paper_05,TCAS-I,Introduction,,1,"THE need for ultra-low-power (ULP) circuits and systems is notably motivated by the massive deployment of connected autonomous IoT nodes [1], translating into ultra-low voltage (ULV) design [2].",BG,"X need for ultra-low-power (X) circuits and systems is notably motivated by the massive deployment of connected autonomous X nodes [1], translating into ultra-l",method,low,True,True,False,False,,hyphen_count=3; parentheses_count=4; comma_count=1,BG
01_TCASI:paper_05,TCAS-I,Introduction,,2,Processors operating at a supply Received 23 June 2024; revised 24 October 2024; accepted 17 December 2024.,BG,X operating at a supply X 23 X 2024; revised 24 X 2024; accepted 17 X 2024.,descriptive,low,False,True,False,False,,semicolon_count=2,BG/CONTEXT
01_TCASI:paper_05,TCAS-I,Introduction,,3,Date of publication 10 January 2025; date of current version 27 February 2025.,BG,X of publication 10 X 2025; date of current version 27 X 2025.,descriptive,low,False,True,False,False,,semicolon_count=1,BG/CONTEXT
01_TCASI:paper_05,TCAS-I,Introduction,,5,This article was recommended by Associate Editor L.,METHOD,X article was recommended by X X X.,descriptive,none,False,False,False,False,,,TASK/METHOD
01_TCASI:paper_05,TCAS-I,Introduction,,9,"Pascal Bolcato is with Siemens DISW-ICS-CICV, 38240 Meylan, France.",INTERPRET,"X X is with X X, 38240 X, X.",descriptive,low,False,True,False,False,,hyphen_count=2; comma_count=2,SUPPORT/INTERPRET
01_TCASI:paper_05,TCAS-I,Introduction,,10,"Wirth is with the Electrical Engineering Department, Universidade Federal do Rio Grande do Sul, 90040-060 Porto Alegre, Brazil.",INTERPRET,"X is with the X X X, X X do X X do X, 90040-060 X X, X.",descriptive,low,False,True,False,False,,hyphen_count=1; comma_count=3,SUPPORT/INTERPRET
01_TCASI:paper_05,TCAS-I,Introduction,,11,Digital Object Identifier 10.1109/TCSI.2024.3525387 Fig.,INTERPRET,X X X 10.1109/X.2024.3525387 X.,descriptive,none,False,True,False,False,,slash_count=1,SUPPORT/INTERPRET
01_TCASI:paper_05,TCAS-I,Introduction,,12,"Data retention is ensured by the cross-coupled inverter pair (M1 and M2, M3 and M4), like in 8T and 10T architectures. voltage (VDD) lowered below 200 mV are demonstrated [3].",INTERPRET,"X retention is ensured by the cross-coupled inverter pair (X and X, X and X), like in 8T and 10T architectures. voltage (X) lowered below 200 mV are demonstrate",causal/generalization,low,True,True,False,False,,hyphen_count=1; parentheses_count=4; comma_count=2,SUPPORT/INTERPRET
