paper_id,title,venue,year,section_type,unit_index,unit_text_short,function_label,function_chain,confidence,evidence_source,imitate_rule,avoid_rule
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Abstract,8,"To the best of the authors’ knowledge, it is the first silicon prototype of a ULP SoC coupling the RV64 and RV32 cores in a heterogeneous host+accelerator architecture fully based on the RISC-V ISA.",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Abstract,9,We demonstrate the capabilities of the proposed SoC on a wide range of benchmarks relevant to nano-UAV applications including general-purpose DSP as well as inference and online learning of quantized DNNs.,METHOD,TASK/METHOD,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,?????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Abstract,10,The cluster can deliver up to 90GOp/s and up to 1.8TOp/s/W on 2-bit integer kernels and up to 7.9GFLOp/s and up to 150GFLOp/s/W on 16-bit FP kernels.,RESULT,RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,1,"THE number of Internet-of-Things (IoT) devices and the spectrum of IoT applications are rapidly growing: from home automation, robotics, industrial gateways, and building automation to smart cities, digital signage, medical equipment, and more [1].",BG,BG,medium,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,?????????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,2,"In this context, nano-sized unmanned aerial vehicles (nano-UAVs) can be considered the “ultimate” IoT node, thanks to their ability to navigate, sense, analyse, and understand the surrounding environment.",BG,BG/CONTEXT,medium,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,?????????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,3,"Nano-UAVs have a form factor of a few centimeters in diameter, and a weight of only tens of grams, which allows them to safely operate near humans and in narrow, cramped spaces [2], [3].",BG,BG/CONTEXT,medium,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,?????????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,4,"They have a total power envelope of a few Watts, of which only 5-15% for computation [4], and their small physical footprint and limited payload restrain the maximum battery, the printed circuit board size and exclude any form of active cooling.",PROBLEM,PROBLEM,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????/??/?????????? challenging? Venue cue: full circuit/system closure.,???? generic challenge? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,5,"Nowadays, µcontroller units (MCUs) are the only computing platforms that meet the nano-UAV’s power and form-factor constraints.",INTERPRET,SUPPORT/INTERPRET,low,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,??? observation ? conclusion? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,6,"MCUs feature simple RISC host processors (e.g., ARM Cortex-M) with low computational capabilities and no virtualization support, to which they expose just a few hundred kBytes of on-chip SRAM scratchpad memory (SPM) [5]– [11].",INTERPRET,SUPPORT/INTERPRET,low,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,??? observation ? conclusion? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,7,"To deliver more advanced computational capabilities, state-of-the-art (SoA) MCUs integrate accelerators with high data processing capabilities [5]–[11].",INTERPRET,SUPPORT/INTERPRET,low,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,??? observation ? conclusion? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,8,"Usually, ultra-low-power (ULP) devices’ accelerators are hardwired application-specific data-paths [9], [10] which achieve the best energy efficiency but are tailored to a single application domain, leading to poor programmability and a high nonrecurring ...",RESULT,RESULT/INTERPRET,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,9,"To improve the overall versatility of the SoC, recent works replace ASIC accelerators with fully programmable parallel accelerators [7], [8] that achieve competitive energy efficiency while maintaining significant flexibility, and hence make the most out of ...",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,10,The increase in computing capabilities of SoA MCUs has enabled nano-UAVs to achieve autonomous flight while executing intelligent auxiliary tasks.,RESULT,RESULT/INTERPRET,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,11,"For example, Quantized Neural Networks (QNNs) have been proposed to carry out obstacle avoidance [2] or human pose estimation and object detection [3].",INTERPRET,SUPPORT/INTERPRET,low,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,??? observation ? conclusion? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Introduction,12,"At the same time, floating point (FP) digitalsignal-processing (DSP) computation has been proposed for path planning or structural build monitoring [13], [14].",INTERPRET,SUPPORT/INTERPRET,low,01_TCASI\metadata\extracted_text_raw\paper_03.txt,?????????????????????????? Venue cue: full circuit/system closure.,??? observation ? conclusion? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Results,1,"Table VII shows Shaheen against 6 SoCs for UAVs, both from industry and academia.",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Results,2,"To have a thorough comparison, we extend it also with SoC not explicitly optimized for UAVs but with similar general-purpose software performance and functionalities that could fit the purpose, namely Cheshire [34], the work from Jia et.al. [31], the STM32-H7 ...",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Results,3,"From an architectural viewpoint, Ju et. al. [11] consists of a homogeneous systolic array of RV32 cores, while Jia et al. [31] instantiates a cluster of four RV64 cores along with a set of hardwired ASIC accelerators.",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Results,4,"More advanced nano-UAV SoCs, such as GAP9 [7] and Kraken [8], incorporate an RV32 CPU that can offload compute-intensive tasks to a parallel cluster of cores with the same ISA.",GAP,LIMIT/GAP,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????????????????????????? Venue cue: full circuit/system closure.,??? gap ????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Results,5,"In this context, Shaheen is the first silicon demonstrator of a heterogeneous RV64/RV32 architecture.",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Results,6,"When offloading compute-intensive tasks to the fully-programmable parallel cluster of Flex-V cores, performance can be improved by up to 2 orders of magnitude achieving state-of-the-art performance with up to 90 GOp/s on heavily quantized integer tasks and up ...",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_03,A Heterogeneous RISC-V Based SoC for Secure Nano-UAV Navigation,TCAS-I,2024,Results,7,"Shaheen stands out as the only nano-UAV SoC that provides Linux, hypervisor, and security capabilities to the host enabling the secure co-existence of user applications running on fullfledged OSes and control tasks running on real-time OSes while providing up ...",RESULT,SETUP/RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_03.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_04,Future Design Direction for SRAM Data Array: Hierarchical Subarray With Active Interconnect,TCAS-I,2024,Abstract,1,"—In sub 10 nm nodes, the growing dominance of interconnects in chips poses challenges in designing large-size static random-access memory (SRAM) subarrays.",RESULT,RESULT,high,01_TCASI\metadata\extracted_text_raw\paper_04.txt,??????? + ?? + baseline/?? + ????? Venue cue: full circuit/system closure.,????????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_04,Future Design Direction for SRAM Data Array: Hierarchical Subarray With Active Interconnect,TCAS-I,2024,Abstract,2,The main issue is the write failure problem arising from the increased resistance and capacitance for bitline (BL) and wordline (WL).,PROBLEM,PROBLEM,high,01_TCASI\metadata\extracted_text_raw\paper_04.txt,?????????/??/?????????? challenging? Venue cue: full circuit/system closure.,???? generic challenge? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_04,Future Design Direction for SRAM Data Array: Hierarchical Subarray With Active Interconnect,TCAS-I,2024,Abstract,3,"To tackle this issue, the SRAM subarray design incorporates conventional (Conv.) divided WL and divided BL techniques based on 14-Åcompatible (A14) nanosheet (NS) technology.",NEED,GAP/NEED,medium,01_TCASI\metadata\extracted_text_raw\paper_04.txt,??????? gap ??????????????????? Venue cue: full circuit/system closure.,??????????????? Venue caution: avoid unsupported system-level superiority claims.
01_TCASI:paper_04,Future Design Direction for SRAM Data Array: Hierarchical Subarray With Active Interconnect,TCAS-I,2024,Abstract,4,"This approach allows for various subarray sizes with successful write operations, resulting in improved subarray-level performance and power (PP).",INTERPRET,SUPPORT/INTERPRET,low,01_TCASI\metadata\extracted_text_raw\paper_04.txt,?????????????????????????? Venue cue: full circuit/system closure.,??? observation ? conclusion? Venue caution: avoid unsupported system-level superiority claims.
